Date, level, difference value
17/09/2002, 1, -1.5370331
18/09/2002, 100, -0.90641975
18/09/2002, 70, -0.9357548
18/09/2002, 50, -1.1219692
18/09/2002, 30, -1.4662285
18/09/2002, 20, -1.6214409
18/09/2002, 10, -1.9288063
18/09/2002, 7, -1.9237518
18/09/2002, 5, -1.3714752
18/09/2002, 3, -0.8774376
18/09/2002, 2, -2.0093613
18/09/2002, 1, -2.3301697
19/09/2002, 100, -0.968338
19/09/2002, 70, -1.1261253
19/09/2002, 50, -1.2568512
19/09/2002, 30, -1.4966469
19/09/2002, 20, -1.7556381
19/09/2002, 10, -2.1698723
19/09/2002, 7, -1.9455681
19/09/2002, 5, -1.5512657
19/09/2002, 3, -0.97753143
19/09/2002, 2, -2.4691238
19/09/2002, 1, -3.4907532
20/09/2002, 100, -1.0545864
20/09/2002, 70, -1.1984558
20/09/2002, 50, -1.3783684
20/09/2002, 30, -1.675827
20/09/2002, 20, -1.7134209
20/09/2002, 10, -2.0304604
20/09/2002, 7, -2.2233238
20/09/2002, 5, -1.7052269
20/09/2002, 3, -1.3073692
20/09/2002, 2, -2.5030518
20/09/2002, 1, -2.4260025
21/09/2002, 100, -0.81770134
21/09/2002, 70, -0.8960953
21/09/2002, 50, -0.968544
21/09/2002, 30, -1.4823914
21/09/2002, 20, -1.7428265
21/09/2002, 10, -2.0429153
21/09/2002, 7, -2.2113743
21/09/2002, 5, -2.03084
21/09/2002, 3, -1.8672943
21/09/2002, 2, -2.296091
21/09/2002, 1, -2.5381622
22/09/2002, 100, -0.89798546
22/09/2002, 70, -0.9257393
22/09/2002, 50, -1.125988
22/09/2002, 30, -1.4497299
22/09/2002, 20, -1.7309866
22/09/2002, 10, -1.5736504
22/09/2002, 7, -1.23908
22/09/2002, 5, -1.2313714
22/09/2002, 3, -1.3400905
22/09/2002, 2, -1.716639
22/09/2002, 1, -2.3525758
23/09/2002, 100, -0.53606796
23/09/2002, 70, -0.6645851
23/09/2002, 50, -0.71681213
23/09/2002, 30, -0.6375203
23/09/2002, 20, -0.5014199
23/09/2002, 10, -0.11726332
23/09/2002, 7, -0.119421005
23/09/2002, 5, -0.3468094
23/09/2002, 3, -0.17785168
23/09/2002, 2, 0.24667454
23/09/2002, 1, -1.1108007
24/09/2002, 100, -0.8905897
24/09/2002, 70, -0.84256744
24/09/2002, 50, -0.7073755
24/09/2002, 30, -0.5110801
24/09/2002, 20, -0.5735097
24/09/2002, 10, 0.12600136
24/09/2002, 7, 0.3830328
24/09/2002, 5, -0.045277596
24/09/2002, 3, -0.12784958
24/09/2002, 2, 1.4283161
24/09/2002, 1, 1.0535431
25/09/2002, 100, -1.0780315
25/09/2002, 70, -1.0893726
25/09/2002, 50, -0.94151974
25/09/2002, 30, -0.7176554
25/09/2002, 20, -0.5515623
25/09/2002, 10, -0.30670357
25/09/2002, 7, -0.013822556
25/09/2002, 5, 0.07514858
25/09/2002, 3, -0.0319252
25/09/2002, 2, 0.87901497
25/09/2002, 1, -0.39376354
26/09/2002, 100, -0.97543144
26/09/2002, 70, -1.0783157
26/09/2002, 50, -0.83338547
26/09/2002, 30, -0.5451734
26/09/2002, 20, -0.5691476
26/09/2002, 10, -0.30302525
26/09/2002, 7, -0.53310776
26/09/2002, 5, -0.9571285
26/09/2002, 3, -1.4313335
26/09/2002, 2, -0.45599365
26/09/2002, 1, -0.13526535
27/09/2002, 100, -0.5222082
27/09/2002, 70, -0.7382541
27/09/2002, 50, -0.40126848
27/09/2002, 30, -0.07179165
27/09/2002, 20, -0.02544117
27/09/2002, 10, 0.7392273
27/09/2002, 7, 0.88458633
27/09/2002, 5, 0.7278156
27/09/2002, 3, 1.256712
27/09/2002, 2, 1.6076317
27/09/2002, 1, 1.6794415
28/09/2002, 100, -0.74527645
28/09/2002, 70, -0.99775743
28/09/2002, 50, -0.5784631
28/09/2002, 30, -0.09935331
28/09/2002, 20, -0.17543793
28/09/2002, 10, 0.21397781
28/09/2002, 7, -0.24670124
28/09/2002, 5, -0.32959366
28/09/2002, 3, 0.27598
28/09/2002, 2, 0.8018837
28/09/2002, 1, 0.41953087
29/09/2002, 100, -0.6272497
29/09/2002, 70, -0.7324586
29/09/2002, 50, -0.49230552
29/09/2002, 30, -0.2246064
29/09/2002, 20, -0.22882128
29/09/2002, 10, 0.012946129
29/09/2002, 7, -0.12008095
29/09/2002, 5, -0.07203865
29/09/2002, 3, 1.2895603
29/09/2002, 2, 2.3404198
29/09/2002, 1, 0.7994118
30/09/2002, 100, -0.48846865
30/09/2002, 70, -0.5199361
30/09/2002, 50, -0.4988227
30/09/2002, 30, -0.35822064
30/09/2002, 20, -0.244017
30/09/2002, 10, 0.48230267
30/09/2002, 7, 0.5713749
30/09/2002, 5, 0.51054096
30/09/2002, 3, 1.0996819
30/09/2002, 2, 1.9566154
30/09/2002, 1, 2.3412256
01/10/2002, 100, -0.5037408
01/10/2002, 70, -0.4983511
01/10/2002, 50, -0.46759272
01/10/2002, 30, -0.4482293
01/10/2002, 20, -0.52491367
01/10/2002, 10, 0.099938214
01/10/2002, 7, 0.37258124
01/10/2002, 5, 0.30128813
01/10/2002, 3, 0.37874556
01/10/2002, 2, 0.92812157
01/10/2002, 1, 1.0181313
02/10/2002, 100, -0.11292839
02/10/2002, 70, 0.04414177
02/10/2002, 50, 0.10276222
02/10/2002, 30, 0.1201067
02/10/2002, 20, 0.007950783
02/10/2002, 10, -0.0048274994
02/10/2002, 7, -0.056629658
02/10/2002, 5, -0.25918674
02/10/2002, 3, -0.009292185
02/10/2002, 2, 0.3196088
02/10/2002, 1, 0.09063387
03/10/2002, 100, -0.333416
03/10/2002, 70, -0.4102211
03/10/2002, 50, -0.48020172
03/10/2002, 30, -0.49468994
03/10/2002, 20, -0.42739868
03/10/2002, 10, 0.0039720535
03/10/2002, 7, 0.019913673
03/10/2002, 5, -0.082675695
03/10/2002, 3, 0.32205743
03/10/2002, 2, 1.2845907
03/10/2002, 1, 1.2001657
04/10/2002, 100, -0.3637352
04/10/2002, 70, -0.5090065
04/10/2002, 50, -0.4202652
04/10/2002, 30, -0.45726967
04/10/2002, 20, -0.39627838
04/10/2002, 10, -0.099518776
04/10/2002, 7, 0.031041145
04/10/2002, 5, 0.05639696
04/10/2002, 3, 0.57723
04/10/2002, 2, 1.3782903
04/10/2002, 1, 1.0966365
05/10/2002, 100, -0.30495262
05/10/2002, 70, -0.36462593
05/10/2002, 50, -0.5196667
