Date, level, difference value
15/07/2019, 20, -1.5934391
15/07/2019, 10, -2.118435
15/07/2019, 7, -2.5510826
15/07/2019, 5, -2.7192764
15/07/2019, 3, -2.359089
15/07/2019, 2, -2.8531456
15/07/2019, 1, -3.986866
16/07/2019, 100, -0.419096
16/07/2019, 70, -0.58122826
16/07/2019, 50, -0.8511524
16/07/2019, 30, -1.242485
16/07/2019, 20, -1.4523296
16/07/2019, 10, -1.9298058
16/07/2019, 7, -2.2492561
16/07/2019, 5, -2.3288841
16/07/2019, 3, -2.0422897
16/07/2019, 2, -1.8782463
16/07/2019, 1, -1.7621536
17/07/2019, 100, -0.28236008
17/07/2019, 70, -0.4951458
17/07/2019, 50, -0.94335556
17/07/2019, 30, -1.2459831
17/07/2019, 20, -1.4898853
17/07/2019, 10, -2.044613
17/07/2019, 7, -2.3870735
17/07/2019, 5, -2.500595
17/07/2019, 3, -2.4749718
17/07/2019, 2, -2.4695396
17/07/2019, 1, -3.3532677
18/07/2019, 100, -0.3693428
18/07/2019, 70, -0.5368004
18/07/2019, 50, -0.69273186
18/07/2019, 30, -1.1705475
18/07/2019, 20, -1.5301228
18/07/2019, 10, -1.969677
18/07/2019, 7, -2.183155
18/07/2019, 5, -2.2961617
18/07/2019, 3, -2.325798
18/07/2019, 2, -2.4804306
18/07/2019, 1, -3.4620628
19/07/2019, 100, -0.50587463
19/07/2019, 70, -0.7371807
19/07/2019, 50, -0.91345024
19/07/2019, 30, -1.2183819
19/07/2019, 20, -1.5228653
19/07/2019, 10, -2.0909424
19/07/2019, 7, -2.25243
19/07/2019, 5, -2.308464
19/07/2019, 3, -1.9206848
19/07/2019, 2, -1.9324455
19/07/2019, 1, -1.6968269
20/07/2019, 100, -0.59173775
20/07/2019, 70, -0.87203217
20/07/2019, 50, -1.0241299
20/07/2019, 30, -1.3424015
20/07/2019, 20, -1.5131798
20/07/2019, 10, -1.9273872
20/07/2019, 7, -2.1666298
20/07/2019, 5, -2.1683044
20/07/2019, 3, -1.8171921
20/07/2019, 2, -1.7893944
20/07/2019, 1, -2.817112
21/07/2019, 100, -0.7054558
21/07/2019, 70, -0.7833538
21/07/2019, 50, -1.1405449
