Date, level, difference value
08/07/2019, 70, -0.2672882
08/07/2019, 50, -0.0949707
08/07/2019, 30, 0.04396057
08/07/2019, 20, 0.3275299
08/07/2019, 10, 1.2684937
08/07/2019, 7, 1.210144
08/07/2019, 5, 1.0934753
08/07/2019, 3, 0.5870819
08/07/2019, 2, 1.8334656
08/07/2019, 1, 2.8651886
09/07/2019, 100, -0.18103027
09/07/2019, 70, -0.12672424
09/07/2019, 50, -0.11277771
09/07/2019, 30, 0.061569214
09/07/2019, 20, 0.37104797
09/07/2019, 10, 1.1839142
09/07/2019, 7, 1.22435
09/07/2019, 5, 1.0110779
09/07/2019, 3, 0.29586792
09/07/2019, 2, 0.4644165
09/07/2019, 1, 2.4188232
10/07/2019, 100, -0.3214569
10/07/2019, 70, -0.31448364
10/07/2019, 50, -0.12182617
10/07/2019, 30, 0.0059509277
10/07/2019, 20, 0.25483704
10/07/2019, 10, 1.0888367
10/07/2019, 7, 1.1451721
10/07/2019, 5, 0.78611755
10/07/2019, 3, 0.08641052
10/07/2019, 2, 1.056427
10/07/2019, 1, 3.650589
11/07/2019, 100, -0.2951355
11/07/2019, 70, -0.24705505
11/07/2019, 50, -0.1279602
11/07/2019, 30, 0.033355713
11/07/2019, 20, 0.23956299
11/07/2019, 10, 1.2185822
11/07/2019, 7, 1.288147
11/07/2019, 5, 0.8186798
11/07/2019, 3, 0.1660614
11/07/2019, 2, 1.8309021
11/07/2019, 1, 4.867508
12/07/2019, 100, -0.24246216
12/07/2019, 70, -0.20028687
12/07/2019, 50, -0.088012695
12/07/2019, 30, 0.1270752
12/07/2019, 20, 0.34880066
12/07/2019, 10, 1.3499298
12/07/2019, 7, 1.2984161
12/07/2019, 5, 0.91485596
12/07/2019, 3, 0.5139923
12/07/2019, 2, 2.7692719
12/07/2019, 1, 3.2721863
13/07/2019, 100, -0.25006104
13/07/2019, 70, -0.20515442
13/07/2019, 50, -0.10241699
13/07/2019, 30, 0.06385803
13/07/2019, 20, 0.36393738
13/07/2019, 10, 1.2957611
13/07/2019, 7, 1.1014404
13/07/2019, 5, 0.63116455
13/07/2019, 3, 0.2596588
13/07/2019, 2, 2.2614136
13/07/2019, 1, 3.1506653
14/07/2019, 100, -0.26094055
14/07/2019, 70, -0.26675415
14/07/2019, 50, -0.054977417
14/07/2019, 30, 0.0899353
14/07/2019, 20, 0.42214966
14/07/2019, 10, 1.289154
14/07/2019, 7, 1.2619629
14/07/2019, 5, 0.6634979
14/07/2019, 3, 0.54289246
14/07/2019, 2, 2.6722717
14/07/2019, 1, 4.2919464
15/07/2019, 100, -0.21383667
15/07/2019, 70, -0.27801514
15/07/2019, 50, -0.015335083
15/07/2019, 30, 0.15853882
15/07/2019, 20, 0.32920837
15/07/2019, 10, 1.3083191
15/07/2019, 7, 1.3686981
15/07/2019, 5, 0.8628998
15/07/2019, 3, 0.7830658
15/07/2019, 2, 2.6315765
15/07/2019, 1, 3.3601685
16/07/2019, 100, -0.22041321
16/07/2019, 70, -0.2514801
16/07/2019, 50, -0.020446777
16/07/2019, 30, 0.17308044
16/07/2019, 20, 0.31349182
16/07/2019, 10, 1.2511292
16/07/2019, 7, 1.2274017
16/07/2019, 5, 0.9205322
16/07/2019, 3, 0.15705872
16/07/2019, 2, 1.6497955
16/07/2019, 1, 3.2053986
17/07/2019, 100, -0.15299988
17/07/2019, 70, -0.16027832
17/07/2019, 50, -0.040130615
17/07/2019, 30, 0.13755798
17/07/2019, 20, 0.3078308
17/07/2019, 10, 1.1563263
17/07/2019, 7, 1.378067
17/07/2019, 5, 1.1683807
17/07/2019, 3, 0.56144714
17/07/2019, 2, 2.1215057
17/07/2019, 1, 3.322342
18/07/2019, 100, -0.06587219
18/07/2019, 70, -0.12084961
18/07/2019, 50, 0.10513306
18/07/2019, 30, 0.16070557
18/07/2019, 20, 0.36462402
18/07/2019, 10, 1.3084106
18/07/2019, 7, 1.3456268
18/07/2019, 5, 1.0619202
18/07/2019, 3, 0.31852722
18/07/2019, 2, 1.4370422
18/07/2019, 1, 4.496628
19/07/2019, 100, -0.0823822
19/07/2019, 70, -0.07002258
19/07/2019, 50, 0.14324951
19/07/2019, 30, 0.236557
19/07/2019, 20, 0.50834656
19/07/2019, 10, 1.3462677
19/07/2019, 7, 1.2278442
19/07/2019, 5, 0.7674103
19/07/2019, 3, 0.34872437
19/07/2019, 2, 2.0954437
19/07/2019, 1, 4.602371
20/07/2019, 100, -0.18588257
