Date, level, difference value
08/07/2019, 20, 0.31425476
08/07/2019, 10, 1.4828491
08/07/2019, 7, 2.020172
08/07/2019, 5, 1.849289
08/07/2019, 3, 3.6350555
08/07/2019, 2, 1.3134003
08/07/2019, 1, 2.4487152
09/07/2019, 100, 0.21513367
09/07/2019, 70, 0.10316467
09/07/2019, 50, -0.023620605
09/07/2019, 30, -0.015045166
09/07/2019, 20, 0.30278015
09/07/2019, 10, 1.5474396
09/07/2019, 7, 1.9477081
09/07/2019, 5, 2.069687
09/07/2019, 3, 3.3410797
09/07/2019, 2, 0.276886
09/07/2019, 1, 2.6465302
10/07/2019, 100, 0.17292786
10/07/2019, 70, 0.023269653
10/07/2019, 50, -0.00045776367
10/07/2019, 30, 0.05593872
10/07/2019, 20, 0.32000732
10/07/2019, 10, 1.2497101
10/07/2019, 7, 2.2046967
10/07/2019, 5, 1.9001923
10/07/2019, 3, 3.3789062
10/07/2019, 2, 0.7082062
10/07/2019, 1, 3.5121765
11/07/2019, 100, 0.19390869
11/07/2019, 70, 0.026275635
11/07/2019, 50, 0.009719849
11/07/2019, 30, 0.034561157
11/07/2019, 20, 0.27226257
11/07/2019, 10, 1.5856628
11/07/2019, 7, 1.9830627
11/07/2019, 5, 1.7432709
11/07/2019, 3, 3.282669
11/07/2019, 2, 1.4171295
11/07/2019, 1, 4.7268066
12/07/2019, 100, 0.11857605
12/07/2019, 70, 0.12171936
12/07/2019, 50, 0.09555054
12/07/2019, 30, 0.06729126
12/07/2019, 20, 0.29536438
12/07/2019, 10, 1.5093231
12/07/2019, 7, 2.3096771
12/07/2019, 5, 1.956192
12/07/2019, 3, 3.2425232
12/07/2019, 2, 2.3775177
12/07/2019, 1, 2.77211
13/07/2019, 100, 0.06062317
13/07/2019, 70, 0.09706116
13/07/2019, 50, 0.07243347
13/07/2019, 30, 0.044891357
13/07/2019, 20, 0.2875824
13/07/2019, 10, 1.4182434
13/07/2019, 7, 2.1657715
13/07/2019, 5, 1.8674774
13/07/2019, 3, 3.0085754
13/07/2019, 2, 2.6116638
13/07/2019, 1, 1.9638824
14/07/2019, 100, 0.06524658
14/07/2019, 70, 0.091552734
14/07/2019, 50, 0.07611084
14/07/2019, 30, 0.09739685
14/07/2019, 20, 0.26789856
14/07/2019, 10, 1.5874939
14/07/2019, 7, 2.1995544
14/07/2019, 5, 1.6763763
14/07/2019, 3, 3.4933777
14/07/2019, 2, 2.5697021
14/07/2019, 1, 2.8014526
15/07/2019, 100, 0.124694824
15/07/2019, 70, 0.07394409
15/07/2019, 50, 0.10594177
15/07/2019, 30, 0.16015625
15/07/2019, 20, 0.25390625
15/07/2019, 10, 1.4723358
15/07/2019, 7, 1.8748016
15/07/2019, 5, 1.4733429
15/07/2019, 3, 4.048752
15/07/2019, 2, 2.6596375
15/07/2019, 1, 1.4133148
16/07/2019, 100, 0.14585876
16/07/2019, 70, 0.09080505
16/07/2019, 50, 0.13986206
16/07/2019, 30, 0.18638611
16/07/2019, 20, 0.2891693
16/07/2019, 10, 1.4016724
16/07/2019, 7, 2.0710144
16/07/2019, 5, 1.9113159
16/07/2019, 3, 3.3292236
16/07/2019, 2, 1.7952423
16/07/2019, 1, 2.5374298
17/07/2019, 100, 0.15010071
17/07/2019, 70, 0.108673096
17/07/2019, 50, 0.111190796
17/07/2019, 30, 0.17915344
17/07/2019, 20, 0.2572937
17/07/2019, 10, 1.2882996
17/07/2019, 7, 2.2092133
17/07/2019, 5, 2.2603607
17/07/2019, 3, 3.5652924
